id,year,politicalparty,majortopic,subtopic,sentence text
14796,2008,PSOE,8,800,Junto a las medidas ya propuestas para garantizar la sostenibilidad ambiental de la política energética se desarrollarán las siguientes actuaciones:
14797,2008,PSOE,8,800, Medidas para mejorar la gestión de la demanda
14798,2008,PSOE,8,807, El eje básico es el de evitar el derroche mediante señales de precios y la mentalización del consumidor
14799,2008,PSOE,8,807, En esta línea se procederá a la implantación progresiva de limitadores de potencia y contadores que permitan tomar mediciones horarias
14800,2008,PSOE,8,807, También se establecerán procedimientos de operación del sistema eléctrico y el gasista que disminuyan las puntas de consumo y faciliten la gestión de la demanda
14801,2008,PSOE,8,807, Impulso de una cultura de consumo energético responsable promoviendo el uso racional de la energía en todos los niveles educativos para lo que se llevará a cabo mediante una iniciativa conjunta del Gobierno y las CCAA un Plan de Educación en Consumo Energético Responsable y se incluirán los contenidos pertinentes en la asignatura “Educación para la Ciudadanía”
14802,2008,PSOE,8,807, Fomento de un mercado de productos energéticamente eficientes
14803,2008,PSOE,8,898, Impulso a la Política Energética Comunitaria: Desarrollo del Mercado Interior de la Energía fortalecimiento de la seguridad del suministro la lucha contra el cambio climático promoción del ahorro y la eficiencia energética fomento de las energías renovables y reforzamiento de las políticas de I+D+i en el sector energético
14804,2008,PSOE,8,806, Reducción del riesgo derivado de la dependencia energética mediante la diversificación de energías primarías tecnologías y orígenes geográficos de los aprovisionamientos incrementando el grado de exigencia de las normas que obligan a las compañías que operan en los mercados españoles a diversificar sus abastecimientos
14805,2008,PSOE,8,803, Con el mismo fin se promoverá la construcción de nuevas infraestructuras de regasificación y almacenamiento de gas natural se ampliará la capacidad de las interconexiones con el mercado europeo y se dará prioridad a la utilización de las energías renovables para favorecer la utilización de recursos autóctonos
14806,2008,PSOE,20,2002, Mejorar la garantía de disponibilidad de infraestructuras reduciendo las barreras administrativas que puedan dificultar su puesta en marcha y garantizando un marco normativo estable que ofrezca certidumbre a las empresas y particulares que efectúen inversiones
14807,2008,PSOE,8,899, Fortalecimiento de los mecanismos de coordinación en los sistemas energéticos de modo que continuemos reforzando la neutralidad transparencia e independencia respecto a las empresas del propio sector de las compañías que se encargan del transporte y de la gestión técnica de los mismos impidiendo los abusos de posición frente a otras empresas y particulares que quieran intervenir en el sistema
14808,2008,PSOE,15,1521, Establecimiento de “tarifas de último recurso” a las que podrán acogerse los consumidores domésticos PYMES y administraciones públicas que no deseen negociar el precio con los suministradores
14809,2008,PSOE,8,802, El Gobierno asegurará la protección de los consumidores domésticos más vulnerables garantizará la implantación progresiva de contadores que permitan la discriminación horaria como la tarifa nocturna actual de modo que los consumidores puedan reducir el coste de su factura y hacer un uso más eficiente de la energía
14810,2008,PSOE,15,1525, Supervisión y protección de los consumidores
14811,2008,PSOE,15,1525, Durante los próximos cuatro años se adoptarán nuevas medidas para fortalecer la capacidad supervisora de las diferentes Administraciones competentes delimitando claramente sus competencias
14812,2008,PSOE,15,1525, Además en el marco de una Conferencia Sectorial se propondrá a las Comunidades Autónomas la creación de una Oficina del Consumidor de Gas y Electricidad que responda a sus consultas y canalice la resolución de sus reclamaciones
14813,2008,PSOE,15,1525, Nueva regulación de los niveles mínimos de calidad del servicio
14814,2008,PSOE,15,1525, Se revisará la normativa que los establece para definirlos de forma más exigente incorporando unas nuevas penalizaciones por incumplimiento que actúen como elemento disuasorio y aseguren que en caso de interrupción el cliente va a recibir una compensación económica adecuada
14815,2008,PSOE,15,1525, Además se regularán adecuadamente los niveles mínimos de calidad de onda que han de cumplir las redes de distribución condición esencial para garantizar un suministro fiable a los procesos de alta tecnificación
14816,2008,PSOE,8,803, Consolidación del MIBEL e impulso al Mercado Ibérico del Gas MIBGAS
14817,2008,PSOE,8,803, Fomento de la competencia en los mercados energéticos
14818,2008,PSOE,8,803, Será necesario continuar eliminando las barreras que dificultan la entrada en los mismos seguir mejorando el diseño del mercado mayorista de electricidad que ya es en la actualidad la suma de un conjunto de submercados establecer un mecanismo de subastas para la adquisición del gas asociado a las tarifas de último recurso promover la creación de mercados secundarios de gas natural y concluir el proceso de redefinición del modelo tarifario cuyo horizonte es la aplicación del principio de recuperación de costes y el establecimiento de “tarifas de último recursos”
14819,2008,PSOE,15,1525, Estas reformas aportarán racionalidad al sistema y garantizarán que el consumidor no pague más de lo estrictamente necesario para que dichas actividades se desarrollen de forma eficiente y segura
14820,2008,PSOE,8,899, Fomento de las inversiones en I+D+i como herramienta para favorecer la eficiencia y la competitividad de las empresas energéticas potenciando especialmente su participación en programas europeas
14821,2008,PSOE,15,1521, Potenciaremos el uso de la ecoinnovación aplicada a los productos procesos y servicios mediante la organización de plataformas tecnológicas en ámbitos estratégicos fomentando la participación de todos los agentes especialmente las PYME con el objetivo de incrementar la productividad y reducir los impactos ambientales
14822,2008,PSOE,8,801, Mantendremos el compromiso de sustitución gradual de la energía nuclear por energías seguras limpias y menos costosas cerrando las centrales nucleares de forma ordenada en el tiempo al final de su vida útil dando prioridad a la garantía de seguridad y con el máximo consenso social potenciando el ahorro y la eficiencia energética y las energías renovables la generación distribuida y las redes de transporte y distribución local
14823,2008,PSOE,7,704, Calidad ambiental
14824,2008,PSOE,7,704,La producción y el consumo deben incorporar crecientes exigencias de calidad ambiental como condición indispensable para garantizar la salud y la calidad de vida así como el acceso duradero a los recursos no renovables
14825,2008,PSOE,7,704, Para ello es preciso continuar el esfuerzo realizado en esta legislatura mejorando el marco normativo mediante la aprobación de la Estrategia Española de Producción y Consumo Responsable así como la educación la formación y el acceso a la información y a la participación de los ciudadanos incentivando la innovación tecnológica y la responsabilidad social de las empresas
14826,2008,PSOE,8,800, El Gobierno mejorará la dotación de medios humanos y técnicos necesaria para garantizar la correcta aplicación de la normativa ambiental que debe considerarse como una herramienta al servicio de los derechos de los ciudadanos y como un acicate para la innovación y el desarrollo tecnológico así como para la creación de empleo estable y seguro
14827,2008,PSOE,5,502, Se regularán los derechos de información participación y representación de los trabajadores en materia de medio ambiente en el ámbito de la empresa consolidando la integración del desarrollo sostenible como nuevo enfoque del diálogo social
14828,2008,PSOE,20,2007, Se desarrollará el Plan de compras públicas “verdes” del Gobierno modificando en su caso la Ley de Contratos y se fomentará la acción ejemplarizante de todas las Administraciones
14829,2008,PSOE,3,331, Se aprobará el Plan Nacional de Salud y Medio Ambiente con medidas centradas en los grupos de población más vulnerables ante los efectos de la contaminación estableciendo el correspondiente sistema de vigilancia y alerta temprana
14830,2008,PSOE,7,704, Se promoverá la sustitución de las substancias peligrosas en todos los sectores productivos en particular en los productos químicos acorde con la legislación europea constituyendo la Agencia Española de la Sostenibilidad Química
14831,2008,PSOE,7,703, Se aprobará una nueva Ley de Envases que entre otras medidas regulará la reutilización y el sistema de depósito devolución y retorno y que establecerá la eliminación en 2010 de las bolsas de plástico no biodegradables y potenciará la investigación y el desarrollo tecnológico en materia de envases
14832,2008,PSOE,7,703, Se aprobará el Plan Nacional Integrado de Residuos conforme a la propuesta elaborada durante esta legislatura con medidas que permitan reducir la generación de residuos y mejorar su gestión se extenderá el principio de “responsabilidad del productor” a aquellos tipos de residuos donde todavía no se aplica
