"doc_id","text","before","after","number","document_type","elec_period","date","title","pattern","id"
"text247.815","Zu Buchstabe b Folgeänderung zu Nummer 1 Buchstabe b.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9765
"text247.816","Die Zuständigkeit der Unfallversicherungsträger im Landesbereich erstreckt sich auch auf Personen, die an satzungsmäßigen Veranstaltungen der Hilfeleistungsorganisationen im Rahmen der Nachwuchsförderung teilnehmen.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9766
"text247.817","Zu Buchstabe c Entsprechendes wie zu Buchstabe a dargestellt gilt, wenn von der nach § 3 Absatz 1 Nummer 5 Siebtes Buch eingeräumten Möglichkeit Gebrauch gemacht wird, ältere Kinder und Jugendliche in den gesetzlichen Unfallversicherungsschutz einzubeziehen, die an weiteren nach Landesrecht vorgesehenen Sprachförderungskursen teilnehmen.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9767
"text247.818","Im Übrigen redaktionelle Anpassung.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9768
"text247.819","Zu Nummer 13 (§ 134) Zu Buchstabe a Redaktionelle Folgeänderung zu Buchstabe b.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9769
"text247.820","Zu Buchstabe b Mit dem neuen Absatz 2 wird in der gesetzlichen Unfallversicherung die Zusammenrechnung der schädigenden Einwirkungen aus versicherten Beschäftigungen in einem Unternehmen und bestimmten versicherungsfreien Beschäftigungen zum Beispiel als Soldat oder Beamter ermöglicht.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9770
"text247.821","Bisher hatten in Einzelfällen Versicherte mit Beschäftigungen in mehreren gesetzlich geregelten Pflichtsystemen weder eine Leistung aus der gesetzlichen Unfallversicherung noch zum Beispiel aus der Unfallfürsorge erhalten, weil die jeweiligen Belastungen für sich genommen keine ausreichende Exposition im Sinne einer Berufskrankheit darstellten.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9771
"text247.822","Voraussetzung für die Zusammenrechnung und damit eine mögliche volle Entschädigung durch die gesetzliche Unfallversicherung ist, dass die schädigende Einwirkung überwiegend durch eine nach diesem Buch versicherte gefährdende Beschäftigung in Unternehmen verursacht worden ist.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9772
"text247.823","Die Zuständigkeit des Unfallversicherungsträgers richtet sich gemäß Absatz 1 grundsätzlich nach dem Unternehmen, in dem die versicherte gefährdende Tätigkeit zuletzt ausgeübt wurde.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9773
"text247.824","Zu Nummer 14 (§ 135) Folgeänderung zu Nummer 1 Buchstabe b.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9774
"text247.825","Die Vorrangregelung für Beschäftigte gilt auch bei konkurrierenden Versicherungstatbeständen, die durch Teilnahme an satzungsmäßigen Veranstaltungen im Bereich der Nachwuchsförderung auftreten können.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9775
"text247.826","Zu Nummer 15 (§ 183) Anpassung an die Terminologie des neuen SEPA-Lastschriftverfahrens.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9776
"text247.827","Zu Nummer 16 (§ 217) Redaktionelle Bereinigung.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9777
"text247.828","§ 314 Absatz 5 des Sechsten Buches Sozialgesetzbuch, auf den die Regelung bislang verweist, ist bereits mit Ablauf des 31.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9778
"text247.829","Juli 2004 durch Artikel 1 Nummer 73 RV-Nachhaltigkeitsgesetz zum 1.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9779
"text247.830","August 2004 aufgehoben worden.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9780
"text247.831","Zu Nummer 17 (Anlage 1 zu § 114) Redaktionelle Anpassung an die Namensänderung der bisherigen Berufsgenossenschaft Handel und Warendistribution.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9781
"text247.832","Zu Artikel 5 (Änderung des Unfallversicherungsmodernisierungsgesetzes) Zu Nummer 1 Vorgesehen war eine zeitliche Anpassung zur Durchführung des Ausgleichs nach § 181 des Siebten Buches, die sich an der Frist der Jahresmeldung zum 15.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9782
"text247.833","April eines Jahres orientiert hat.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9783
"text247.834","Mit der Vorziehung der Frist für die Jahresmeldung auf den 15.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9784
"text247.835","Februar eines Jahres (Artikel 16 Absatz 5 BUK-Neuorganisationsgesetz vom 19.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9785
"text247.836","Oktober 2013) kann die Anpassung entfallen und an den bisher geltenden Fristen festgehalten werden.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9786
"text247.837","Dies erspart eine zusätzliche Anpassung der Verwaltungsvorgänge bei den Berufsgenossenschaften und dem Bundesversicherungsamt.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9787
"text247.838","Zu Nummer 2 Das durch das Unfallversicherungsmodernisierungsgesetz eingeführte Verfahren zur Meldung der für die Beitragsberechnung der Unfallversicherung zugrunde liegenden Arbeitsentgelte (§ 28a Absatz 3 Satz 2 Nummer 2 Buchstabe c, Absatz 3a Viertes Buch Sozialgesetzbuch) funktioniert ungeachtet aller zwischenzeitlich erreichten Verbesserungen nach wie vor noch nicht hinreichend sicher und fehlerfrei.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9788
"text247.839","Während im Bereich der kleinen und mittleren Unternehmen die aus den Meldungen erstellten Lohnnachweise in der Regel stimmig sind, gilt dies für die Großunternehmen nur eingeschränkt, sodass sich darauf noch keine rechtsfehlerfreie Beitragsbemessung stützen lässt.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9789
"text247.840","Hinzu kommt, dass die beschäftigtenbezogenen Einzelmeldungen der Unternehmer nicht von diesen, sondern systemimmanent von der Datenstelle der Träger der Rentenversicherung zu dem Lohnnachweis für das Gesamtunternehmen zusammengeführt werden.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9790
"text247.841","Dem so aggregierten Lohnnachweis könnten Unternehmer mit dem Argument widersprechen, dieser sei fehlerbehaftet und stamme nicht von ihnen.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9791
"text247.842","Der bisherige unternehmensbezogene Lohnnachweis nach § 165 Siebtes Buch Sozialgesetzbuch kann ebenfalls fehlerbehaftet sein, wird aber vom Unternehmer selbst erstellt und an den Unfallversicherungsträger übermittelt.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9792
"text247.843","Die Defizite im in der Einführung befindlichen Verfahren liegen nur noch in einem geringen Umfang darin, dass die übermittelten Beschäftigtendaten als solche unrichtig wären.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9793
"text247.844","Hier konnte die Meldequalität inzwischen deutlich verbessert werden.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9794
"text247.845","Problematisch ist vielmehr, dass diese Daten in einem nicht hinnehmbaren Umfang den falschen Unternehmen und so zuletzt dem falschen Unfallversicherungsträger zugeordnet werden.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9795
"text247.846","Zwar haben Rentenversicherung und Unfallversicherung gerade im Hinblick auf diese Fehlerquelle aktuell eine nochmalige Verbesserung der elektronischen Fehlerprüfung konzipiert und vereinbart, diese kann jedoch erst im Jahr 2015 pilotiert und im Folgejahr 2016 in Produktion gebracht werden.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9796
"text247.847","Eine zunehmende Qualitätssteigerung in Bezug auf die Zuordnung der Daten zum richtigen Unternehmen ist dann zu erwarten.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9797
"text247.848","Doch ist im Jahr 2016 trotz eines solchen Qualitätssprungs noch nicht mit einer Fehlerfreiheit zu rechnen.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9798
"text247.849","Erfahrungsgemäß bedarf es dafür eines mehrjährigen Prozesses.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9799
"text247.850","Ergänzend wird zur Sicherstellung künftig fehlerfreier Lohnnachweise im Rahmen des Projektes „Optimiertes Meldeverfahren in der sozialen Sicherung“ parallel an der Entwicklung eines Alternativverfahrens gearbeitet, das den Vorteil des Lohnnachweisverfahrens nach § 165 Siebtes Buch Sozialgesetzbuch (Meldung direkt an den Unfallversicherungsträger) mit dem nach § 28a Absatz 3 Satz 2 Nummer 2 Buchstabe c Viertes Buch Sozialgesetzbuch (Meldung der Arbeitsentgelte direkt aus den Entgeltprogrammen der Arbeitgeber) verknüpfen soll.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9800
"text247.851","Dazu wird die Qualität der nach § 28a Absatz 3a Viertes Buch Sozialgesetzbuch für 2015 im Frühjahr 2016 und für 2016 im Frühjahr 2017 gemeldeten Daten zu beurteilen sein.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9801
"text247.852","Aus diesen Gründen ist eine Fortführung des Verfahrens nach § 165 Siebtes Buch Sozialgesetzbuch bis zum Jahr 2019 unverzichtbar.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9802
"text247.853","Zu Artikel 6 (Änderung des Aufwendungsausgleichsgesetzes) Zu Nummer 1 In der Praxis kommt es insbesondere bei größeren Betrieben zu regelmäßigen Abweichungen zwischen den Angaben der Arbeitgeber in den Erstattungsanträgen und den letztendlichen Berechnungen der Erstattung durch die Krankenkassen.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9803
"text247.854","Ohne eine detaillierte inhaltliche Rückmeldung dieser Abweichungen können die Arbeitgeber diese nicht dem einzelnen Beschäftigten zuordnen, sodass die letztendlichen Verrechnungen und die Erstattungsanträge immer abweichende Beträge enthalten.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9804
"text247.855","Dies führt bei den Unternehmen zu erheblichem Aufwand im Einzelfall, um die tatsächlichen Erstattungsgrundlagen festzustellen.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9805
"text247.856","Durch eine Rückmeldung der Krankenkassen zu den festgestellten Abweichungen wird dieser Aufwand zukünftig vermieden.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9806
"text247.857","Zu Nummer 2 Das elektronische Erstattungsverfahren nach dem Aufwendungsausgleichgesetz ist als Dialogverfahren auszugestalten.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9807
"text247.858","Dadurch werden Systembrüche im Verfahren vermieden.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9808
"text247.859","Zu Artikel 7 (Änderung des Gesetzes über die Alterssicherung der Landwirte) Zu Nummer 1 Redaktionelle Anpassung der Inhaltsübersicht.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9809
"text247.860","Zu Nummer 2 (§ 10) Beseitigung eines redaktionellen Versehens.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9810
"text247.861","Zu Nummer 3 (§ 16) Die Änderung entspricht der Änderung von § 49 des Sechsten Buches Sozialgesetzbuch.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9811
"text247.862","Zu Nummer 4 (§ 24) Ausdehnung der Verweisung auf den zum 1.","text344","1","18/3699","Gesetzentwurf","18",2015-01-07,"Entwurf eines Fünften Gesetzes zur Änderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze (5. SGB IV-ÄndG)","Entwurf eines Gesetz",9812
