,text,election,code,pos,party_code,country_code,party,country,name,name_english,code_extract,sentiment,country_party_election_sentiment,country_party_election_code,party_agg
6349,Im Hinblick auf eine Gewinnung von Gas durch das sogenannte Fracking ist für CDU und CSU klar:,2013,501,1081,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_501,CDU/CSU
6350,Gefahren für die Menschen und unser Trinkwasser müssen dabei ausgeschlossen werden.,2013,501,1082,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_501,CDU/CSU
6351,Die Sicherheit hat für die Union absoluten Vorrang.,2013,501,1083,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_501,CDU/CSU
6352,Eine Gasgewinnung mittels gesundheitsgefährdender Chemikalien lehnen wir ab.,2013,501,1084,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_501,CDU/CSU
6353,Bei Leitungsverlegungen in Wohnortnähe wollen wir – wo dies nach Abwägung von Kosten und Nutzen möglich und vertretbar ist – auch Erdkabel verlegen.,2013,501,1091,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_501,CDU/CSU
6354,"Jede Kilowattstunde, die nicht verbraucht wird, muss gar nicht erst erzeugt werden.",2013,501,1093,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_501,CDU/CSU
6355,Deshalb ist Energiesparen ein Schlüssel für den Erfolg der Energiewende.,2013,501,1094,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_501,CDU/CSU
6356,"Die meiste Energie in Deutschland wird in Gebäuden benötigt – damit es im Winter warm ist, wir nicht im Dunkeln sitzen oder der Kühlschrank läuft.",2013,501,1095,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_501,CDU/CSU
6357,"Mit besseren Informationen über sparsame Geräte, Heizungen und eine Beratung über die sinnvolle Dämmung unserer Häuser wollen wir auf die großen Einsparmöglichkeiten hinweisen.",2013,501,1096,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_501,CDU/CSU
6358,Bis zum Jahr 2020 wollen wir so den Energieverbrauch um 20 Prozent und den Stromverbrauch um mindestens zehn Prozent in Gebäuden vermindern.,2013,501,1098,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_501,CDU/CSU
6359,Investitionen in Energiesparmaßnahmen wollen wir finanziell fördern.,2013,501,1099,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_501,CDU/CSU
6360,Die Umsetzung soll sich für Eigentümer und Mieter lohnen.,2013,501,1100,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_501,CDU/CSU
6361,Dazu werden wir das erfolgreiche CO2Gebäudesanierungsprogramm fortsetzen.,2013,501,1101,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_501,CDU/CSU
6362,Über eine steuerliche Förderung wollen wir zusätzliche Anreize für private Investitionen bei der Gebäudesanierung auslösen.,2013,501,1102,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_501,CDU/CSU
6363,"Das stärkt auch das Handwerk, das die Maßnahmen vor Ort umsetzt.",2013,410,1103,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,410,right,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_right,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_410,CDU/CSU
6364,"Wir setzen uns dafür ein, die Sicherheit aller Kernkraftwerke in der Europäischen Union zu verbessern.",2013,501,1112,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_501,CDU/CSU
6365,Risiken machen nicht an Grenzen halt.,2013,501,1113,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_501,CDU/CSU
6366,Deshalb wollen wir für unseren energiepolitischen Kurs auch bei unseren europäischen Nachbarn werben.,2013,501,1114,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_501,CDU/CSU
6367,"Wir treten dafür ein, für alle Kernkraftwerke in der Europäischen Union rechtlich bindende Vorgaben auf der Basis unserer Stresstests einzuführen.",2013,501,1115,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_501,CDU/CSU
6368,Wir haben den endgültigen Ausstieg aus der Kernenergie bis 2022 beschlossen.,2013,501,1117,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_501,CDU/CSU
6369,"Ein geeignetes Endlager für die sichere Aufbewahrung der hoch radioaktiven Abfälle zu finden, ist für uns ein Gebot der Verantwortung gegenüber unseren Kindern und Enkeln.",2013,501,1118,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_501,CDU/CSU
6370,Wir bekennen uns zur Verantwortung des Bundes für die sichere Rückholung des im Schacht Asse II eingelagerten Atommülls.,2013,501,1123,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_501,CDU/CSU
6371,"Gleichzeitig übernehmen wir Verantwortung für die Region, indem wir den Assefonds mit Mitteln für einen Nachteilsausgleich für die Region ausstatten.",2013,501,1124,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_501,CDU/CSU
6372,ebenso sorgt wie für saubere Luft und eine intakte Umwelt.,2013,501,1136,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_501,CDU/CSU
6373,und die Lärm-und Abgasbelastungen durch den Verkehr zurückgehen.,2013,501,1142,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_501,CDU/CSU
6374,Jeder kann eigenverantwortlich zur Reduzierung der verkehrsbedingten Umweltbelastungen beitragen.,2013,501,1173,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_501,CDU/CSU
6375,Das Fahrrad spielt als umweltfreundliches Verkehrsmittel eine wichtige Rolle,2013,501,1174,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_501,CDU/CSU
6376,Wir wollen den Anteil des Fahrradverkehrs als attraktive und umweltfreundliche Alternative zum Auto weiter steigern.,2013,501,1175,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_501,CDU/CSU
6377,und das Fahrrad besser mit anderen Verkehrsmitteln verzahnen.,2013,501,1177,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_501,CDU/CSU
6378,"Wo immer dies sinnvoll ist, werden wir die Verlagerung des Verkehrs auf Schiene und Wasserstraße fördern.",2013,501,1192,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_501,CDU/CSU
6379,Insbesondere werden wir Umschlaganlagen für den Kombinierten Verkehr fördern.,2013,501,1193,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_501,CDU/CSU
6380,"Der Ausbau alternativer Antriebskonzepte bietet große Chancen für den Standort Deutschland – auch weil er uns unabhängiger von Erdöl als Treibstoff macht und bei Nutzung erneuerbarer Energien einen Beitrag leistet, die Treibhausgasemissionen zu verringern.",2013,416,1217,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,416,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_416,CDU/CSU
6381,Wir wollen Deutschland zu einem Leitmarkt und Leitanbieter für umweltfreundliche Antriebstechnologien machen.,2013,416,1218,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,416,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_416,CDU/CSU
6382,Bis zum Jahr 2020 sollen eine Million Elektrofahrzeuge auf unseren Straßen unterwegs sein.,2013,416,1219,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,416,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_416,CDU/CSU
6383,Dafür wollen wir bei uns alle Glieder der Wertschöpfungskette vom Rohstoff über die Batterieherstellung bis zum Fahrzeug entwickeln und produzieren.,2013,416,1220,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,416,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_416,CDU/CSU
6384,Wir wollen eine stabile und positive wirtschaftliche Entwicklung in den neuen Ländern erreichen.,2013,410,1340,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,410,right,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_right,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_410,CDU/CSU
6385,Der Schutz unserer Umwelt ist für uns von zentraler Bedeutung.,2013,501,1870,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,501,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_501,CDU/CSU
