,text,election,code,pos,party_code,country_code,party,country,name,name_english,code_extract,sentiment,country_party_election_sentiment,party_agg
3806,und Räume für Jugendliche nachhaltig fördern.,2021,504,1693,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3807,Auch dem Suchtpotenzial und den Gesundheitsrisiken der übermäßigen Nutzung digitaler Anwendungen möchten wir begegnen.,2021,504,1700,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3808,Wir werden bundesweit spezialisierte Fachberatungsstellen systematisch ausbauen sowie telefonische und Online-Beratungsangebote finanziell absichern.,2021,504,1716,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3809,"Den Kopf frei haben für die Familie und die Kinder, auch wenn sie krank sind, das ist unser Ziel.",2021,504,1718,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3810,"Die Vereinbarkeit von Familie und Beruf ist eine gesamtgesellschaftliche Verantwortung, der wir uns gemeinsam mit Wirtschaft und öffentlichen Institutionen stellen.",2021,504,1719,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3811,Alle Eltern sollen Elternzeit unkompliziert in Anspruch nehmen können.,2021,504,1720,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3812,"Mit der KinderZeit Plus wollen wir das Elterngeld auf 24 Monate ausweiten: Pro Elternteil je acht Monate, weitere acht Monate können flexibel untereinander aufgeteilt werden.",2021,504,1721,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3813,"Wird die KinderZeit Plus Teilzeit in Anspruch genommen, verlängert dies entsprechend den Bezugszeitraum.",2021,504,1722,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3814,"Sie kann bis zum 14. Geburtstag des Kindes genommen werden, denn auch bei älteren Kindern kann zeitweise mehr Aufmerksamkeit nötig sein.",2021,504,1723,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3815,Die Bedarfe der Familien von Kindern mit Behinderung sollen zusätzlich Berücksichtigung finden.,2021,504,1724,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3816,"Niemand soll sich zwischen Kind und Job, Ausbildung oder Studium entscheiden müssen, darum soll der Anspruch auf ein Kinderkrankengeld auf 15 Tage im Jahr pro Kind und Elternteil steigen, Alleinerziehende bekommen 30 Tage.",2021,504,1726,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3817,"Weil gerade in den ersten Lebensjahren viele Infekte mitgenommen werden, sollte es in dieser Zeit einen zusätzlichen erhöhten Anspruch auf Kinderkrankengeld geben.",2021,504,1727,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3818,"Die Altersgrenze wollen wir auch hier auf 14 Jahre anheben, ein ärztliches Attest wird erst ab dem vierten Erkrankungstag des Kindes verpflichtend.",2021,504,1728,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3819,Für die besondere Zeit direkt nach der Geburt wollen wir neben dem Mutterschutz auch für den zweiten Elternteil eine 14-tägige Freistellung einrichten.,2021,504,1729,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3820,Die Mutterschutzregelungen sollen auch nach einer Totgeburt ab der 20. Schwangerschaftswoche möglich sein.,2021,504,1730,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3821,Ein-Eltern-Familien (Alleinerziehende) leisten enorm viel und dennoch ist mehr als ein Drittel von Armut bedroht.,2021,504,1732,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3822,Mit der Kindergrundsicherung helfen wir mehrfach: Mit der Neuermittlung der Mindestbedarfe von Kindern und Jugendlichen steigt auch der Mindestunterhalt.,2021,504,1733,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3823,Und anders als beim heutigen Kindergeld soll nur die Hälfte auf den Unterhaltsvorschuss angerechnet werden.,2021,504,1734,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3824,"Nach einer Trennung soll es für getrennt erziehende Eltern bei der Betreuung nicht zusätzlich knirschen, darum werden Mehrkosten für die Ausübung des Umgangs und Betreuungsleistungen angemessen berücksichtigt.",2021,504,1735,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3825,Für getrennt erziehende Eltern im Grundsicherungsbezug wollen wir einen Umgangsmehrbedarf einführen.,2021,504,1736,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3826,"Ob ein wichtiger Abendtermin im Job, ein Beratungsgespräch oder Arztbesuch – Kinder können und sollten nicht immer dabei sein.",2021,504,1738,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3827,"Es gilt, familienunterstützende Dienstleistungen zu fördern, zum Beispiel für ergänzende Kinderbetreuung oder haushaltsnahe Dienstleistungen.",2021,504,1739,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3828,"Das ist besonders im Krankheitsfall wichtig, denn Kinder und Haushalt müssen trotzdem versorgt sein.",2021,504,1740,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3829,Bei Kinderwunsch sollen alle Paare und alleinstehende Frauen die Möglichkeit einer Kostenerstattung für die künstliche Befruchtung erhalten.,2021,504,1749,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3830,Selbständige brauchen gute Rahmenbedingungen und eine bessere soziale Absicherung.,2021,504,1780,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3831,Den Zugang zur Arbeitsversicherung werden wir deutlich erleichtern und bereits ab vier Monaten sozialversicherungspflichtiger Beschäftigung einen Anspruch auf Arbeitslosengeld einführen.,2021,504,1823,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3832,Auch selbständige Berufstätigkeit muss sozial besser abgesichert werden.,2021,504,1824,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3833,"Dafür vereinfachen wir den Zugang zur freiwilligen Arbeitslosenversicherung und schaffen eine Zugangsmöglichkeit für alle Selbständigen, auch über die Auswahl zwischen zwei Tarifen.",2021,504,1825,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3834,Selbständige sollen damit neben dem Anspruch auf Arbeitslosengeld I auch einen Anspruch auf Kurzarbeitergeld in besonderen Notsituationen wie beispielsweise während einer Pandemie erhalten.,2021,504,1826,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3835,und wir setzen uns auf europäischer Ebene für eine bessere soziale Absicherung für arbeitssuchende EU- Bürger*innen ein.,2021,504,1848,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3836,Wir wollen für eine eigenständige Absicherung in allen Lebensphasen sorgen – von der Berufswahl bis zur Rente.,2021,504,1863,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3837,"Minijobs, mit Ausnahmen für Studierende, Schüler*innen und Rentner*innen, wollen wir in sozialversicherungspflichtige Beschäftigung überführen und Regelungen für haushaltsnahe Dienstleistungen schaffen.",2021,504,1864,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3838,Zugleich stärken wir mit der Kindergrundsicherung Familien.,2021,504,1883,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3839,"Alleinerziehende, die heute am stärksten von Armut betroffen sind, entlasten wir mit einer Steuergutschrift.",2021,504,1884,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3840,"Jeder Mensch hat das Recht auf soziale Teilhabe, auf ein würdevolles Leben ohne Existenzangst.",2021,504,1887,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3841,Deswegen wollen wir Hartz IV überwinden und ersetzen es durch eine Garantiesicherung.,2021,504,1888,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3842,Sie schützt vor Armut und garantiert ohne Sanktionen das soziokulturelle Existenzminimum.,2021,504,1889,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3843,Sie stärkt so Menschen in Zeiten des Wandels und kann angesichts großer Veränderungen der Arbeitswelt Sicherheit geben und Chancen und Perspektiven für ein selbstbestimmtes Leben eröffnen.,2021,504,1890,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3844,"Die grüne Garantiesicherung ist eine Grundsicherung, die nicht stigmatisiert und die einfach und auf Augenhöhe gewährt wird.",2021,504,1891,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3845,Das soziokulturelle Existenzminimum werden wir neu berechnen und dabei die jetzigen Kürzungstricks beenden.,2021,504,1892,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3846,In einem ersten Schritt werden wir den Regelsatz um mindestens 50 Euro und damit spürbar anheben.,2021,504,1893,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3847,Die Leistungen der Garantiesicherung wollen wir schrittweise individualisieren.,2021,504,1894,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3848,Jugendliche in leistungsempfangenden Familien sollen ohne Anrechnung Geld verdienen dürfen.,2021,504,1896,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3849,Das Schonvermögen wird angehoben.,2021,504,1898,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3850,"Wir streben an, die soziale Sicherung schrittweise weiter zu vereinfachen, indem wir die existenzsichernden Sozialleistungen zusammenlegen und ihre Auszahlung in das Steuersystem integrieren.",2021,504,1899,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3851,"Wir begrüßen und unterstützen Modellprojekte, um die Wirkung eines bedingungslosen Grundeinkommens zu erforschen.",2021,504,1900,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3852,Soziale Rechte müssen den gleichen Stellenwert erhalten wie die wirtschaftlichen Freiheiten des Binnenmarkts.,2021,504,1922,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3853,"Wir machen uns für eine europäische Grundsicherungsrichtlinie stark, die soziale Mindeststandards für jedes Land festlegt, angepasst an die jeweilige ökonomische Situation.",2021,504,1924,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3854,Die langfristige Sicherung des Rentenniveaus bei mindestens 48 Prozent hat für uns hohe Priorität.,2021,504,1931,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3855,Bei einem weiteren Absinken wären immer mehr Menschen auf Grundrente angewiesen und die Akzeptanz der gesetzlichen Rente wäre gefährdet.,2021,504,1932,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3856,"Um das Rentenniveau zu sichern, wollen wir die Frauenerwerbstätigkeit unter anderem durch ein Recht auf Rückkehr in Vollzeit erhöhen, ein echtes Einwanderungsgesetz schaffen und die Beschäftigungssituation älterer Arbeitnehmer*innen verbessern.",2021,504,1933,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3857,"Um die Belastungen der Versicherten und der Arbeitgeber*innen zu begrenzen, sollen bei Bedarf die Steuerzuschüsse erhöht werden.",2021,504,1934,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3858,"Prekäre Beschäftigung muss überwunden werden, denn nur armutsfeste Löhne führen auch zu einer auskömmlichen Rente.",2021,504,1935,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3859,"Die gesetzliche Rentenversicherung wollen wir schrittweise zu einer Bürger*innenversicherung weiterentwickeln, in die perspektivisch alle einbezogen werden, damit alle gut abgesichert sind.",2021,504,1936,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3860,"In einem ersten Schritt zu einer Bürger*innenversicherung sorgen wir dafür, dass Selbständige ohne obligatorische Absicherung, zum Beispiel in berufsständischen Versorgungswerken, und Abgeordnete verpflichtend in die gesetzliche Rentenversicherung aufgenommen werden.",2021,504,1937,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3861,Dabei werden bereits bestehende private Altersvorsorgeformen sowie Altersgrenzen berücksichtigt.,2021,504,1938,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
3862,"Um Altersarmut zu verhindern, werden wir die Grundrente reparieren und zu einer echten Garantierente weiterentwickeln, die deutlich mehr Menschen als bisher einbezieht und finanziell besserstellt.",2021,504,1939,41113_202109,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_2021_left,Die Grünen
